일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-03-08,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,650,64,18,1225153
2025-03-08,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_신학기_v2,1488,139,27,1385482
2025-03-08,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,782,92,24,1429606
2025-03-08,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,1230,127,51,2734792
2025-03-08,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_신학기_v1,1099,135,53,3823673
2025-03-08,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_신학기_A_v1,708,79,22,1802989
2025-03-08,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_신학기_B_v1,1371,133,60,3014492
2025-03-08,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_신학기_v1,546,30,10,645307
2025-03-08,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_신학기_A_v1,572,44,12,734253
2025-03-08,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,1083,84,33,2190876
2025-03-08,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_신학기_v1,1090,89,47,2622730
2025-03-08,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_신학기_A_v1,461,21,3,187620
2025-03-08,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_신학기_B_v1,501,36,5,188479
2025-03-08,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_신학기_v1,417,30,4,204992
2025-03-08,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_신학기_A_v1,567,29,7,485829
2025-03-08,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_신학기_B_v1,563,37,11,461762
2025-03-08,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_신학기_v1,726,49,11,773059
2025-03-08,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,288,12,6,305124
2025-03-08,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,161,9,2,199298
2025-03-08,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,160,6,2,147503
2025-03-08,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,300,14,6,562846
2025-03-08,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,289,19,8,575753
2025-03-08,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,340,21,6,590699
2025-03-08,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_신학기_A_v1,833,215,114,6352752
2025-03-08,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_신학기_A_v1,1014,106,34,2310286
2025-03-08,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_신학기_B_v1,777,118,55,4470159
2025-03-08,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,301,32,23,2300982
2025-03-08,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,252,25,20,2340439
2025-03-08,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,350,21,11,1083132
2025-03-08,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,379,33,23,2476314
2025-03-08,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,369,29,26,2565633
2025-03-08,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,513,36,19,1699759
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_신학기_A_v1,1171,144,39,2561227
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_신학기_B_v1,830,78,20,1365941
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_신학기_v1,863,77,21,1529182
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_신학기_v2,1213,143,42,2366376
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_신학기_A_v1,884,104,25,1326129
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_신학기_B_v1,1425,166,52,3223656
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,950,91,17,1530938
2025-03-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_신학기_v2,887,76,18,818915
2025-03-09,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,671,70,26,1676525
2025-03-09,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,865,50,22,1620199
2025-03-09,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_신학기_v1,608,59,23,1667756
2025-03-09,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_신학기_A_v1,595,47,18,1041381
2025-03-09,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_신학기_B_v1,1106,71,23,1644768
2025-03-09,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_신학기_v1,1214,92,29,1914749
2025-03-09,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_신학기_A_v1,1523,158,66,5540578
2025-03-09,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,967,77,25,1230969
2025-03-09,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_신학기_v1,981,75,27,1576853
2025-03-09,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_신학기_A_v1,555,22,5,283679
2025-03-09,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_신학기_B_v1,510,24,3,170470
2025-03-09,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_신학기_v1,540,35,6,380323
2025-03-09,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_신학기_A_v1,479,32,9,494046
2025-03-09,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_신학기_B_v1,523,35,7,519509
2025-03-09,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_신학기_v1,610,49,9,458079
2025-03-09,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,176,9,3,354948
2025-03-09,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,262,12,4,380240
2025-03-09,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,210,9,2,246563
2025-03-09,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,336,21,9,535525
2025-03-09,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,348,13,7,566656
2025-03-09,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,467,19,6,396412
2025-03-09,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_신학기_A_v1,740,168,135,9060032
2025-03-09,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_신학기_A_v1,849,98,35,2215776
2025-03-09,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_신학기_B_v1,701,127,28,1882269
2025-03-09,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,231,12,6,633595
2025-03-09,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,150,11,6,655846
2025-03-09,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,234,21,15,1444623
2025-03-09,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,443,41,25,2278509
2025-03-09,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,329,22,15,1755821
2025-03-09,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,473,43,26,2265857
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_신학기_A_v1,1713,239,88,7540982
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_신학기_B_v1,1917,261,112,5475767
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_신학기_v1,1340,161,61,4553763
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_신학기_v2,1941,178,52,4281542
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_신학기_A_v1,1896,145,48,3631337
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_신학기_B_v1,1736,197,68,3552790
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_신학기_v1,1132,119,34,2144226
2025-03-10,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_신학기_v2,785,77,41,2458775
2025-03-10,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_신학기_A_v1,1418,121,84,6185172
2025-03-10,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_신학기_B_v1,837,95,46,2762205
2025-03-10,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_신학기_v1,813,63,32,1602912
2025-03-10,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_신학기_A_v1,1015,81,46,3079643
2025-03-10,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_신학기_B_v1,1411,107,68,4461426
2025-03-10,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_신학기_v1,1041,114,53,2539093
2025-03-10,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_신학기_A_v1,1053,79,33,2670451
2025-03-10,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_신학기_B_v1,1060,90,31,1837963
2025-03-10,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_신학기_v1,1514,125,75,5453784
2025-03-10,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_신학기_A_v1,901,68,20,756987
2025-03-10,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_신학기_B_v1,566,34,6,325760
2025-03-10,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_신학기_v1,587,43,17,917712
2025-03-10,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_신학기_A_v1,864,56,13,647911
2025-03-10,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_신학기_B_v1,501,30,11,724528
2025-03-10,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_신학기_v1,477,37,10,493528
2025-03-10,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,137,4,3,264424
2025-03-10,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,312,12,10,967960
2025-03-10,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,239,10,11,943898
2025-03-10,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,240,10,5,481060
2025-03-10,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,438,22,16,1334638
2025-03-10,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,521,34,27,1887430
2025-03-10,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_신학기_A_v1,962,166,112,9017662
2025-03-10,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_신학기_A_v1,1164,151,79,5360933
2025-03-10,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_신학기_B_v1,1083,200,107,7509803
2025-03-10,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_신학기_A_v1,234,24,19,1761088
2025-03-10,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_신학기_B_v1,212,18,14,1380592
2025-03-10,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_신학기_v1,333,29,27,2387545
2025-03-10,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_신학기_A_v1,530,54,46,4354204
2025-03-10,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_신학기_B_v1,605,59,55,3959473
2025-03-10,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_신학기_v1,559,40,45,4571005
2025-03-11,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,899,78,19,1668673
2025-03-11,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,2153,214,61,2907197
2025-03-11,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_봄_v1,863,107,35,1404541
2025-03-11,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_봄_v2,1478,217,56,4093911
2025-03-11,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,1600,140,31,1694217
2025-03-11,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,1134,89,29,1819625
2025-03-11,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,1708,130,37,2548556
2025-03-11,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_봄_v2,1102,154,35,2256105
2025-03-11,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,1222,144,70,3811960
2025-03-11,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,1608,109,44,2602551
2025-03-11,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_봄_v1,1407,168,86,5570642
2025-03-11,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_봄_A_v1,1662,151,45,2912501
2025-03-11,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_봄_B_v1,1418,117,36,2330981
2025-03-11,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_봄_v1,902,45,16,1198122
2025-03-11,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_봄_A_v1,1665,124,49,3171464
2025-03-11,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_봄_B_v1,1263,110,40,2585821
2025-03-11,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_봄_v1,1041,88,23,2075942
2025-03-11,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_봄_A_v1,674,49,8,367994
2025-03-11,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_봄_B_v1,604,36,8,410874
2025-03-11,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_봄_v1,489,32,5,306446
2025-03-11,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,515,39,9,364038
2025-03-11,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,706,39,6,429519
2025-03-11,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_봄_v1,602,41,7,432615
2025-03-11,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,180,6,2,243183
2025-03-11,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,324,16,12,1077442
2025-03-11,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_봄_v1,231,10,5,464242
2025-03-11,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,747,29,19,1164106
2025-03-11,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,323,12,6,469223
2025-03-11,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_봄_v1,420,22,9,782520
2025-03-11,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,1269,355,219,17749345
2025-03-11,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,1134,109,26,2449821
2025-03-11,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,935,142,46,2929200
2025-03-11,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,258,18,12,1550182
2025-03-11,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,271,31,16,2014332
2025-03-11,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_봄_v1,399,40,18,2045023
2025-03-11,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,522,44,30,3412642
2025-03-11,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,535,44,23,2267126
2025-03-11,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_봄_v1,709,61,44,3231976
2025-03-12,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,1713,197,50,3624332
2025-03-12,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,1786,197,39,2911629
2025-03-12,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_봄_v1,1181,123,41,2652226
2025-03-12,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_봄_v2,1241,119,36,2391902
2025-03-12,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,1143,90,19,1305053
2025-03-12,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,1266,148,38,1891052
2025-03-12,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,1248,120,32,1757092
2025-03-12,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_봄_v2,858,84,15,741377
2025-03-12,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,1008,118,54,3949545
2025-03-12,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,1546,114,43,2265110
2025-03-12,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_봄_v1,940,92,43,3057707
2025-03-12,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_봄_A_v1,1398,95,48,3186875
2025-03-12,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_봄_B_v1,1688,125,44,3265229
2025-03-12,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_봄_v1,804,88,30,2370681
2025-03-12,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_봄_A_v1,1579,111,29,2290533
2025-03-12,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_봄_B_v1,875,64,32,1990538
2025-03-12,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_봄_v1,1580,138,51,4093418
2025-03-12,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_봄_A_v1,818,57,11,642681
2025-03-12,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_봄_B_v1,532,34,7,328510
2025-03-12,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_봄_v1,571,31,5,280433
2025-03-12,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,963,62,14,652445
2025-03-12,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,498,35,10,550006
2025-03-12,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_봄_v1,464,37,6,370999
2025-03-12,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,317,14,6,534079
2025-03-12,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,225,13,6,393451
2025-03-12,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_봄_v1,212,9,2,179246
2025-03-12,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,404,24,9,794546
2025-03-12,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,547,20,12,860134
2025-03-12,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_봄_v1,448,26,13,980042
2025-03-12,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,894,165,109,8082218
2025-03-12,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,833,143,49,3537044
2025-03-12,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,971,91,30,1872930
2025-03-12,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,161,11,5,535647
2025-03-12,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,237,25,16,1945991
2025-03-12,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_봄_v1,186,14,6,517508
2025-03-12,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,315,25,16,1389082
2025-03-12,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,347,18,13,1487009
2025-03-12,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_봄_v1,241,15,10,808993
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,1500,156,40,2059616
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,1765,143,32,1483027
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_봄_v1,1290,101,32,1879686
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_봄_v2,2205,192,53,3273879
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,1277,104,21,1646621
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,1936,227,66,5002393
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,1426,158,36,3227756
2025-03-13,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_봄_v2,1138,128,33,2190278
2025-03-13,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,847,87,23,1612715
2025-03-13,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,1461,125,45,3255577
2025-03-13,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_봄_v1,1086,89,45,3021033
2025-03-13,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_봄_A_v1,1389,97,44,3856083
2025-03-13,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_봄_B_v1,928,68,16,923760
2025-03-13,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_봄_v1,1796,163,40,2197295
2025-03-13,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_봄_A_v1,929,87,31,2226883
2025-03-13,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_봄_B_v1,1035,66,26,1880783
2025-03-13,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_봄_v1,1255,86,35,2329285
2025-03-13,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_봄_A_v1,476,22,6,374054
2025-03-13,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_봄_B_v1,876,51,14,507066
2025-03-13,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_봄_v1,507,32,5,311922
2025-03-13,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,755,63,16,821030
2025-03-13,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,710,39,12,535709
2025-03-13,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_봄_v1,945,53,17,1052154
2025-03-13,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,242,8,4,221255
2025-03-13,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,280,12,5,540890
2025-03-13,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_봄_v1,269,10,5,521316
2025-03-13,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,489,15,7,714515
2025-03-13,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,656,36,20,1356569
2025-03-13,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_봄_v1,349,13,4,300065
2025-03-13,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,872,137,78,7599221
2025-03-13,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,951,156,68,3333340
2025-03-13,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,909,141,33,2073646
2025-03-13,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_봄_A_v1,352,21,10,1064500
2025-03-13,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_봄_B_v1,185,18,8,734409
2025-03-13,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_봄_v1,173,9,8,788153
2025-03-13,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_봄_A_v1,485,47,37,3985766
2025-03-13,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_봄_B_v1,479,32,17,1767359
2025-03-13,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_봄_v1,535,37,30,2717499
2025-03-14,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,1173,92,24,1638612
2025-03-14,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,1509,128,27,1255106
2025-03-14,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_봄_v1,1773,212,58,2380354
